8964000039519|562.0
8964000039571|33.0
8964001276029|92.0
8964001276043|47.0
8964001276005|5.0
8964001277903|0.0
8964001278108|60.0
8964000039830|11.0
8964001277330|110.0
8964001277293|184.0
8964000039717|30.0
8964001277323|0.0
8961100310654|11.0
8961100311156|9.0
8961100310159|2.0
8961100310104|2.0
788821005137|97.0
788821001382|117.0
788821001344|685.0
788791001405|111.0
788821001368|288.0
788821001412|312.0
788821150189|936.0
788821150363|130.0
788821151261|130.0
788821151292|179.0
788821150141|191.0
788821150837|37.0
788821150967|26.0
788821151278|69.0
788821150134|48.0
788821151254|40.0
788821151438|15.0
788821150370|26.0
788821151421|4.0
788821151629|23.0
788821150905|13.0
788821151445|49.0
788821150684|154.0
788821150790|267.0
788821150431|15.0
788821150820|16.0
788821150936|42.0
788821150387|41.0
788821151452|12.0
788821150417|3.0
788821151247|156.0
788821048028|5.0
788821150394|346.0
788821150929|98.0
788821150400|0.0
788821151636|7.0
788821150219|93.0
788821001269|46.0
788821001290|111.0
788821001313|72.0
788821001306|56.0
788821002082|62.0
788821002099|46.0
788821001283|73.0
788821001252|450.0
788821151704|60.0
788821151711|28.0
788821151117|292.0
788821151186|33.0
788821079183|1.0
788821123053|3.0
788821150608|0.0
00284|106.0
8964000038345|0.0
8964000038437|8.0
8964000039229|7.0
8964000578001|100.0
796554222004|4.0
796554222011|0.0
796554222035|3.0
796554222028|4.0
8964000578469|14.0
8964000578407|10.0
8964000578377|8.0
796554223001|0.0
796554223018|0.0
02115|0.0
02114|0.0
8964000578070|0.0
8964000578087|1.0
8964000578056|0.0
8964000578049|5.0
8964000578650|3.0
8964001492627|123.0
8964002137404|0.0
8964003820107|0.0
8964001492283|0.0
8964001492276|0.0
8964002137954|3.0
8964002137947|0.0
8964001492757|0.0
8964001492443|0.0
8964001492160|1.0
8964003820114|0.0
8964001492351|11.0
8964002137985|0.0
8964001492696|0.0
8964001492207|0.0
8964002932597|17.0
8964002933198|0.0
8964002932375|91.0
8964002932139|21.0
8964000241172|1.0
8964000241400|162.0
8964000241042|97.0
8964000241585|7.0
00776|96.0
8964000241004|0.0
8964000241035|0.0
8964000241394|58.0
8964000043455|78.0
8964000043189|0.0
00bum|0.0
0buxl|0.0
buxxl|0.0
8964000730010|5.0
8886950051420|92.0
8886950050225|145.0
8886950051031|215.0
8886950051468|66.0
8886950051383|110.0
8886950052038|44.0
8886950052168|36.0
8886950052243|0.0
8886950056067|82.0
8886950056012|85.0
8886950055329|0.0
8886950058009|0.0
8886950058016|0.0
8886950054216|8.0
8886950066462|44.0
8886950066516|0.0
8886950072272|159.0
8886950072241|664.0
8886950072203|2384.0
8886950071947|86.0
8886950096186|180.0
8886950096179|108.0
8886950096162|55.0
8886950096193|47.0
8886950035062|24.0
8886950035123|4.0
8886950031880|428.0
8886950039381|286.0
8886950073651|59.0
8886950073491|27.0
8886950083124|97.0
8886950076089|520.0
8886950076027|34.0
8886950076010|15.0
8886950049137|4.0
8886950049038|4.0
8886950012391|1.0
8886950012148|59.0
8886950012223|53.0
8886950027494|43.0
8886950013794|276.0
8886950013848|263.0
8886950013787|193.0
00195|917.0
8886950014203|59.0
8886950015224|505.0
8886950011066|201.0
8886950011141|285.0
8886950093192|25.0
8886950092133|0.0
8886950092119|0.0
8886950092072|14.0
8886950093208|0.0
8886950093376|23.0
8961008217611|182.0
8961008219363|60.0
8961008217604|13.0
8961008221717|123.0
8961008218892|59.0
8961008218915|40.0
8961008223407|48.0
8961008218700|49.0
8961008224848|26.0
8961008224862|4.0
8961008223810|22.0
8961008224855|24.0
8961008235387|17.0
8961008223209|5.0
8961008235400|4.0
8961008235424|16.0
8961008235431|2.0
8961008235448|1.0
8961008235462|4.0
8961008235479|4.0
9556001249128|21.0
9556001249142|0.0
8961008215600|11.0
8961008222936|7.0
7891000312704|6.0
8961008236735|8.0
8961008220284|32.0
8961008220321|18.0
8961008220352|9.0
8961008220390|8.0
8961008220499|16.0
8964000707036|28.0
8964000707029|14.0
8964000707708|8.0
8964000707715|17.0
8964000707814|40.0
8964000707494|0.0
8964000707142|112.0
8700216736787|150.0
4084500599789|151.0
8006540978344|101.0
00198|5.0
8001841460291|5.0
8001841299273|2.0
8001841299303|6.0
8001841299211|0.0
8700216842242|1.0
8006540314159|2.0
8001841299150|155.0
8001841299365|6.0
8001841299181|2.0
8001841460321|33.0
8001841460567|2.0
8001841460710|4.0
8001841460505|2.0
8001841494395|4.0
8001841494241|2.0
8001841494159|21.0
8001841494067|5.0
8001841494425|26.0
8001841494333|0.0
8001090792730|14.0
8001841494272|3.0
8001841494180|5.0
8001841494456|20.0
8006540639245|0.0
8006540021217|303.0
8700216780254|132.0
00034|107.0
7702018621293|2.0
3014260228859|2.0
4015400214496|0.0
4015400417491|1.0
8700216610445|19.0
4015400457879|0.0
4015400416869|8.0
4015400205258|0.0
8964000982204|0.0
8964000982570|3.0
8964000982662|2.0
8964000982150|0.0
8964000982471|1.0
8964000982433|0.0
8964000982440|1.0
8964000982846|3.0
8964000982198|8.0
6001106114862|111.0
8966000041349|17.0
6001193114912|0.0
8961101231057|42.0
8961101231415|35.0
8961101231453|9.0
8961101234027|28.0
8961101234010|24.0
6001106309749|0.0
6001106309732|0.0
6001106309763|0.0
6001106114985|1.0
6001106309565|18.0
8964002686919|64.0
8964002686858|43.0
8961101231156|19.0
8961101230586|1.0
6001106209506|276.0
6001106209261|8.0
8961101233167|52.0
6001106209070|7.0
6001106309985|21.0
6001106309725|5.0
00027|0.0
6001106309435|0.0
8961101231309|0.0
6001106309459|0.0
6001106309428|0.0
8964000008003|9.0
8964000008072|23.0
8964000008102|34.0
8964000008119|12.0
815096000274|181.0
td430|479.0
8961103600516|0.0
8961103600585|665.0
8961103600578|279.0
8961103602008|54.0
8961103601995|234.0
8961103601889|140.0
8961103601872|159.0
815096001899|9.0
815096000304|6.0
815096001981|32.0
815096000373|25.0
815096004678|0.0
815096000311656565|0.0
815096000342|8.0
815096000908|12.0
815096000915|24.0
815096002988|7.0
041167603208|3.0
041167620212|5.0
896101426631|17.0
8961014261141|156.0
8961014261127|18.0
8961014246773|11.0
8961014255959|60.0
8961014266948|19.0
8961014255966|62.0
8961014261073|65.0
8961014261066|0.0
8961014261097|11.0
8961014263787|0.0
8961014263756|459.0
8961014262827|303.0
8961014263855|84.0
8961014255799|21.0
8961014008388|0.0
8961014032161|34.0
8961014037746|37.0
8961014018240|3.0
8961014032154|137.0
8961014018226|16.0
8961014008487|120.0
8961014008432|96.0
8961014008395|51.0
8961014008425|12.0
8961014003598|8.0
8961014018233|77.0
8720608619320|4.0
5063305006776|18.0
5063305006738|13.0
8961014250503|0.0
8961014250411|11.0
8961014250404|15.0
8961014250374|45.0
8961014250398|15.0
8961014250381|43.0
8961014250367|81.0
8961014251951|17.0
8961014263312|16.0
8961014251975|6.0
8961014251944|28.0
8961014251968|44.0
8961014264272|317.0
00400|343.0
8961014264166|28.0
8961014264012|813.0
00098|478.0
8961014247008|5.0
